-183.289, 78.129, 1.529,  1.765
-183.277, 78.079, 1.537,  1.798
-183.264, 78.029, 1.547,  1.831
-183.251, 77.979, 1.558,  1.864
-183.238, 77.928, 1.568,  1.897
-183.225, 77.877, 1.578,  1.930
-183.212, 77.826, 1.587,  1.963
-183.200, 77.774, 1.595,  1.996
-183.187, 77.722, 1.602,  2.029
-183.174, 77.670, 1.607,  2.062
-183.161, 77.618, 1.611,  2.095
-183.148, 77.566, 1.615,  2.128
-183.135, 77.514, 1.617,  2.161
-183.122, 77.461, 1.620,  2.194
-183.110, 77.409, 1.622,  2.227
-183.097, 77.356, 1.625,  2.260
-183.084, 77.303, 1.628,  2.293
-183.072, 77.250, 1.632,  2.326
-183.059, 77.197, 1.636,  2.359
-183.046, 77.144, 1.641,  2.392
-183.034, 77.091, 1.646,  2.425
-183.021, 77.037, 1.652,  2.458
-183.009, 76.984, 1.658,  2.491
-182.996, 76.930, 1.664,  2.524
-182.984, 76.875, 1.670,  2.557
-182.972, 76.821, 1.676,  2.590
-182.959, 76.766, 1.682,  2.623
-182.947, 76.711, 1.688,  2.656
-182.935, 76.656, 1.694,  2.689
-182.923, 76.601, 1.699,  2.722
-182.910, 76.546, 1.704,  2.755
-182.898, 76.490, 1.709,  2.788
-182.886, 76.434, 1.714,  2.821
-182.874, 76.378, 1.719,  2.854
-182.862, 76.322, 1.724,  2.887
-182.851, 76.266, 1.729,  2.920
-182.839, 76.209, 1.734,  2.953
-182.827, 76.152, 1.739,  2.986
-182.815, 76.095, 1.744,  3.019
-182.804, 76.038, 1.749,  3.052
-182.792, 75.981, 1.755,  3.085
-182.781, 75.923, 1.761,  3.118
-182.769, 75.866, 1.766,  3.151
-182.758, 75.808, 1.772,  3.184
-182.746, 75.750, 1.778,  3.217
-182.735, 75.691, 1.783,  3.250
-182.724, 75.633, 1.789,  3.283
-182.713, 75.574, 1.795,  3.316
-182.702, 75.515, 1.801,  3.349
-182.691, 75.456, 1.806,  3.382
-182.680, 75.396, 1.812,  3.415
-182.669, 75.337, 1.818,  3.448
-182.658, 75.277, 1.823,  3.481
-182.648, 75.217, 1.829,  3.514
-182.637, 75.157, 1.835,  3.547
-182.626, 75.096, 1.840,  3.580
-182.616, 75.036, 1.846,  3.613
-182.605, 74.975, 1.852,  3.646
-182.595, 74.914, 1.857,  3.679
-182.585, 74.853, 1.863,  3.712
-182.575, 74.791, 1.869,  3.745
-182.565, 74.730, 1.875,  3.778
-182.555, 74.668, 1.880,  3.811
-182.545, 74.606, 1.886,  3.844
-182.535, 74.543, 1.892,  3.877
-182.525, 74.481, 1.898,  3.910
-182.515, 74.418, 1.904,  3.943
-182.506, 74.355, 1.910,  3.976
-182.496, 74.292, 1.916,  4.009
-182.486, 74.229, 1.922,  4.042
-182.477, 74.165, 1.928,  4.075
-182.468, 74.101, 1.934,  4.108
-182.458, 74.037, 1.940,  4.141
-182.449, 73.973, 1.947,  4.174
-182.440, 73.909, 1.953,  4.207
-182.431, 73.844, 1.959,  4.240
-182.422, 73.779, 1.965,  4.273
-182.413, 73.714, 1.971,  4.306
-182.405, 73.649, 1.977,  4.339
-182.396, 73.583, 1.984,  4.372
-182.387, 73.517, 1.990,  4.405
-182.379, 73.451, 1.996,  4.438
-182.370, 73.385, 2.002,  4.471
-182.362, 73.319, 2.009,  4.504
-182.354, 73.252, 2.015,  4.537
-182.345, 73.185, 2.021,  4.570
-182.337, 73.118, 2.028,  4.603
-182.329, 73.051, 2.034,  4.636
-182.321, 72.983, 2.040,  4.669
-182.313, 72.916, 2.047,  4.702
-182.305, 72.848, 2.053,  4.735
-182.298, 72.779, 2.060,  4.768
-182.290, 72.711, 2.066,  4.801
-182.282, 72.642, 2.073,  4.834
-182.275, 72.573, 2.079,  4.867
-182.267, 72.504, 2.086,  4.900
-182.260, 72.435, 2.092,  4.933
-182.252, 72.365, 2.099,  4.966
-182.245, 72.295, 2.106,  4.999
-182.238, 72.225, 2.112,  5.032
-182.231, 72.155, 2.119,  5.065
-182.224, 72.085, 2.126,  5.098
-182.217, 72.014, 2.133,  5.131
-182.210, 71.943, 2.140,  5.164
-182.203, 71.872, 2.146,  5.197
-182.197, 71.800, 2.153,  5.230
-182.190, 71.729, 2.160,  5.263
-182.183, 71.657, 2.166,  5.296
-182.177, 71.585, 2.173,  5.329
-182.170, 71.512, 2.180,  5.362
-182.164, 71.440, 2.187,  5.395
-182.158, 71.367, 2.194,  5.428
-182.151, 71.294, 2.201,  5.461
-182.145, 71.220, 2.208,  5.494
-182.139, 71.147, 2.215,  5.527
-182.133, 71.073, 2.222,  5.560
-182.127, 70.999, 2.229,  5.593
-182.121, 70.925, 2.236,  5.626
-182.115, 70.850, 2.243,  5.659
-182.110, 70.776, 2.250,  5.692
-182.104, 70.701, 2.257,  5.725
-182.098, 70.625, 2.264,  5.758
-182.093, 70.550, 2.271,  5.791
-182.087, 70.474, 2.279,  5.824
-182.082, 70.398, 2.286,  5.857
-182.076, 70.322, 2.293,  5.890
-182.071, 70.246, 2.300,  5.923
-182.066, 70.169, 2.307,  5.956
-182.061, 70.092, 2.315,  5.989
-182.056, 70.015, 2.322,  6.022
-182.051, 69.937, 2.329,  6.055
-182.046, 69.860, 2.336,  6.088
-182.041, 69.782, 2.344,  6.121
-182.036, 69.703, 2.351,  6.154
-182.031, 69.625, 2.359,  6.187
-182.026, 69.546, 2.366,  6.220
-182.021, 69.467, 2.373,  6.253
-182.017, 69.388, 2.381,  6.286
-182.012, 69.309, 2.388,  6.319
-182.008, 69.229, 2.396,  6.352
-182.003, 69.149, 2.404,  6.385
-181.999, 69.069, 2.411,  6.418
-181.994, 68.988, 2.419,  6.451
-181.990, 68.908, 2.426,  6.484
-181.986, 68.827, 2.434,  6.517
-181.982, 68.745, 2.442,  6.550
-181.977, 68.664, 2.450,  6.583
-181.973, 68.582, 2.457,  6.616
-181.969, 68.500, 2.465,  6.649
-181.965, 68.418, 2.473,  6.682
-181.961, 68.335, 2.481,  6.715
-181.957, 68.253, 2.488,  6.748
-181.953, 68.170, 2.496,  6.781
-181.950, 68.086, 2.504,  6.814
-181.946, 68.003, 2.512,  6.847
-181.942, 67.919, 2.520,  6.880
-181.938, 67.835, 2.528,  6.913
-181.935, 67.750, 2.536,  6.946
-181.931, 67.665, 2.544,  6.979
-181.928, 67.581, 2.552,  7.012
-181.924, 67.495, 2.560,  7.045
-181.921, 67.410, 2.568,  7.078
-181.917, 67.324, 2.576,  7.111
-181.914, 67.238, 2.585,  7.144
-181.911, 67.152, 2.593,  7.177
-181.907, 67.065, 2.601,  7.210
-181.904, 66.978, 2.609,  7.243
-181.901, 66.891, 2.617,  7.276
-181.898, 66.804, 2.626,  7.309
-181.894, 66.716, 2.634,  7.342
-181.891, 66.628, 2.642,  7.375
-181.888, 66.540, 2.651,  7.408
-181.885, 66.451, 2.659,  7.441
-181.882, 66.363, 2.667,  7.474
-181.879, 66.273, 2.676,  7.507
-181.877, 66.184, 2.684,  7.540
-181.874, 66.094, 2.693,  7.573
-181.871, 66.005, 2.701,  7.606
-181.868, 65.914, 2.710,  7.639
-181.865, 65.824, 2.718,  7.672
-181.863, 65.733, 2.727,  7.705
-181.860, 65.642, 2.736,  7.738
-181.857, 65.551, 2.744,  7.771
-181.855, 65.459, 2.753,  7.804
-181.852, 65.367, 2.762,  7.837
-181.849, 65.275, 2.771,  7.870
-181.847, 65.182, 2.780,  7.903
-181.844, 65.089, 2.788,  7.936
-181.842, 64.996, 2.797,  7.969
-181.839, 64.903, 2.806,  8.002
-181.837, 64.809, 2.815,  8.035
-181.835, 64.715, 2.824,  8.068
-181.832, 64.621, 2.833,  8.101
-181.830, 64.526, 2.842,  8.134
-181.828, 64.431, 2.851,  8.167
-181.825, 64.336, 2.860,  8.200
-181.823, 64.240, 2.869,  8.233
-181.821, 64.144, 2.878,  8.266
-181.819, 64.048, 2.888,  8.299
-181.817, 63.952, 2.897,  8.332
-181.814, 63.855, 2.906,  8.365
-181.812, 63.758, 2.915,  8.398
-181.810, 63.661, 2.924,  8.431
-181.808, 63.563, 2.934,  8.464
-181.806, 63.465, 2.943,  8.497
-181.804, 63.367, 2.952,  8.530
-181.802, 63.268, 2.962,  8.563
-181.800, 63.169, 2.971,  8.596
-181.798, 63.070, 2.981,  8.629
-181.796, 62.970, 2.990,  8.662
-181.794, 62.870, 3.000,  8.695
-181.792, 62.770, 3.009,  8.728
-181.791, 62.669, 3.019,  8.761
-181.789, 62.569, 3.028,  8.794
-181.787, 62.467, 3.038,  8.827
-181.785, 62.366, 3.048,  8.860
-181.783, 62.264, 3.058,  8.893
-181.781, 62.162, 3.067,  8.926
-181.780, 62.059, 3.077,  8.959
-181.778, 61.957, 3.087,  8.992
-181.776, 61.853, 3.097,  9.025
-181.775, 61.750, 3.107,  9.058
-181.773, 61.646, 3.117,  9.091
-181.771, 61.542, 3.127,  9.124
-181.770, 61.438, 3.137,  9.157
-181.768, 61.333, 3.147,  9.190
-181.766, 61.228, 3.157,  9.223
-181.765, 61.122, 3.167,  9.256
-181.763, 61.016, 3.177,  9.289
-181.762, 60.910, 3.187,  9.322
-181.760, 60.804, 3.197,  9.355
-181.759, 60.697, 3.208,  9.388
-181.757, 60.590, 3.218,  9.421
-181.756, 60.482, 3.228,  9.454
-181.754, 60.374, 3.238,  9.487
-181.753, 60.266, 3.249,  9.520
-181.751, 60.158, 3.259,  9.553
-181.750, 60.049, 3.270,  9.586
-181.748, 59.940, 3.280,  9.619
-181.747, 59.830, 3.290,  9.652
-181.745, 59.720, 3.301,  9.685
-181.744, 59.610, 3.311,  9.718
-181.743, 59.499, 3.322,  9.751
-181.741, 59.388, 3.333,  9.784
-181.740, 59.277, 3.343,  9.817
-181.739, 59.165, 3.354,  9.850
-181.737, 59.053, 3.365,  9.883
-181.736, 58.941, 3.376,  9.916
-181.735, 58.828, 3.387,  9.949
-181.733, 58.715, 3.397,  9.982
-181.732, 58.601, 3.408, 10.015
-181.731, 58.487, 3.419, 10.048
-181.730, 58.373, 3.430, 10.081
-181.728, 58.258, 3.441, 10.114
-181.727, 58.143, 3.452, 10.147
-181.726, 58.028, 3.463, 10.180
-181.725, 57.912, 3.475, 10.213
-181.723, 57.796, 3.486, 10.246
-181.722, 57.680, 3.497, 10.279
-181.721, 57.563, 3.508, 10.312
-181.720, 57.446, 3.519, 10.345
-181.719, 57.328, 3.531, 10.378
-181.717, 57.210, 3.542, 10.411
-181.716, 57.092, 3.553, 10.444
-181.715, 56.973, 3.564, 10.477
-181.714, 56.854, 3.576, 10.510
-181.713, 56.734, 3.587, 10.543
-181.712, 56.615, 3.599, 10.576
-181.711, 56.494, 3.610, 10.609
-181.709, 56.374, 3.622, 10.642
-181.708, 56.253, 3.634, 10.675
-181.707, 56.131, 3.645, 10.708
-181.706, 56.009, 3.657, 10.741
-181.705, 55.887, 3.669, 10.774
-181.704, 55.765, 3.681, 10.807
-181.703, 55.642, 3.693, 10.840
-181.702, 55.518, 3.705, 10.873
-181.701, 55.394, 3.717, 10.906
-181.700, 55.270, 3.729, 10.939
-181.699, 55.146, 3.741, 10.972
-181.698, 55.021, 3.753, 11.005
-181.697, 54.895, 3.765, 11.038
-181.696, 54.769, 3.777, 11.071
-181.695, 54.643, 3.789, 11.104
-181.694, 54.517, 3.801, 11.137
-181.693, 54.390, 3.813, 11.170
-181.692, 54.262, 3.825, 11.203
-181.691, 54.134, 3.838, 11.236
-181.690, 54.006, 3.850, 11.269
-181.689, 53.878, 3.863, 11.302
-181.688, 53.749, 3.875, 11.335
-181.687, 53.619, 3.887, 11.368
-181.686, 53.489, 3.900, 11.401
-181.685, 53.359, 3.912, 11.434
-181.684, 53.228, 3.925, 11.467
-181.683, 53.097, 3.937, 11.500
-181.682, 52.965, 3.950, 11.533
-181.681, 52.833, 3.962, 11.566
-181.680, 52.701, 3.975, 11.599
-181.679, 52.568, 3.988, 11.632
-181.678, 52.435, 4.000, 11.665
-181.678, 52.301, 4.013, 11.698
-181.677, 52.167, 4.026, 11.731
-181.676, 52.033, 4.039, 11.764
-181.675, 51.898, 4.051, 11.797
-181.674, 51.762, 4.064, 11.830
-181.673, 51.627, 4.077, 11.863
-181.672, 51.490, 4.090, 11.896
-181.671, 51.354, 4.103, 11.929
-181.670, 51.217, 4.116, 11.962
-181.670, 51.079, 4.130, 11.995
-181.669, 50.941, 4.143, 12.028
-181.668, 50.803, 4.156, 12.061
-181.667, 50.664, 4.169, 12.094
-181.666, 50.524, 4.182, 12.127
-181.665, 50.385, 4.196, 12.160
-181.664, 50.245, 4.209, 12.193
-181.664, 50.104, 4.223, 12.226
-181.663, 49.963, 4.236, 12.259
-181.662, 49.821, 4.249, 12.292
-181.661, 49.679, 4.263, 12.325
-181.660, 49.537, 4.276, 12.358
-181.659, 49.394, 4.290, 12.391
-181.658, 49.251, 4.304, 12.424
-181.658, 49.107, 4.318, 12.457
-181.657, 48.963, 4.332, 12.490
-181.656, 48.818, 4.345, 12.523
-181.655, 48.673, 4.359, 12.556
-181.654, 48.527, 4.373, 12.589
-181.654, 48.381, 4.387, 12.622
-181.653, 48.234, 4.401, 12.655
-181.652, 48.087, 4.415, 12.688
-181.651, 47.940, 4.429, 12.721
-181.650, 47.792, 4.443, 12.754
-181.649, 47.643, 4.458, 12.787
-181.649, 47.494, 4.472, 12.820
-181.648, 47.345, 4.486, 12.853
-181.647, 47.195, 4.500, 12.886
-181.646, 47.045, 4.515, 12.919
-181.645, 46.894, 4.529, 12.952
-181.645, 46.742, 4.544, 12.985
-181.644, 46.591, 4.558, 13.018
-181.643, 46.438, 4.573, 13.051
-181.642, 46.285, 4.587, 13.084
-181.642, 46.132, 4.602, 13.117
-181.641, 45.978, 4.617, 13.150
-181.640, 45.824, 4.632, 13.183
-181.639, 45.669, 4.646, 13.216
-181.638, 45.514, 4.661, 13.249
-181.638, 45.358, 4.676, 13.282
-181.637, 45.202, 4.691, 13.315
-181.636, 45.045, 4.706, 13.348
-181.635, 44.888, 4.721, 13.381
-181.635, 44.730, 4.736, 13.414
-181.634, 44.572, 4.752, 13.447
-181.633, 44.413, 4.767, 13.480
-181.632, 44.254, 4.782, 13.513
-181.632, 44.094, 4.797, 13.546
-181.631, 43.934, 4.812, 13.579
-181.630, 43.773, 4.828, 13.612
-181.629, 43.612, 4.843, 13.645
-181.628, 43.450, 4.859, 13.678
-181.628, 43.288, 4.875, 13.711
-181.627, 43.125, 4.890, 13.744
-181.626, 42.961, 4.906, 13.777
-181.626, 42.797, 4.922, 13.810
-181.625, 42.633, 4.938, 13.843
-181.624, 42.468, 4.953, 13.876
-181.623, 42.302, 4.969, 13.909
-181.623, 42.136, 4.985, 13.942
-181.622, 41.970, 5.001, 13.975
-181.621, 41.803, 5.017, 14.008
-181.620, 41.635, 5.033, 14.041
-181.620, 41.467, 5.049, 14.074
-181.619, 41.298, 5.065, 14.107
-181.618, 41.129, 5.081, 14.140
-181.617, 40.959, 5.096, 14.173
-181.617, 40.789, 5.106, 14.206
-181.616, 40.619, 5.103, 14.239
-181.615, 40.449, 5.088, 14.272
-181.614, 40.280, 5.075, 14.305
-181.614, 40.111, 5.069, 14.338
-181.613, 39.943, 5.070, 14.371
-181.612, 39.773, 5.081, 14.404
-181.611, 39.604, 5.100, 14.437
-181.611, 39.433, 5.129, 14.470
-181.610, 39.261, 5.166, 14.503
-181.609, 39.087, 5.209, 14.536
-181.609, 38.912, 5.257, 14.569
-181.608, 38.735, 5.306, 14.602
-181.607, 38.557, 5.354, 14.635
-181.606, 38.377, 5.396, 14.668
-181.606, 38.196, 5.432, 14.701
-181.605, 38.014, 5.460, 14.734
-181.604, 37.832, 5.480, 14.767
-181.603, 37.649, 5.492, 14.800
-181.603, 37.466, 5.498, 14.833
-181.602, 37.283, 5.499, 14.866
-181.601, 37.099, 5.496, 14.899
-181.600, 36.917, 5.493, 14.932
-181.600, 36.734, 5.490, 14.965
-181.599, 36.551, 5.488, 14.998
-181.598, 36.368, 5.489, 15.031
-181.597, 36.185, 5.495, 15.064
-181.597, 36.002, 5.505, 15.097
-181.596, 35.818, 5.521, 15.130
-181.595, 35.633, 5.542, 15.163
-181.594, 35.448, 5.568, 15.196
-181.594, 35.261, 5.598, 15.229
-181.593, 35.073, 5.632, 15.262
-181.592, 34.885, 5.667, 15.295
-181.591, 34.695, 5.702, 15.328
-181.591, 34.504, 5.736, 15.361
-181.590, 34.311, 5.767, 15.394
-181.589, 34.118, 5.795, 15.427
-181.589, 33.925, 5.818, 15.460
-181.588, 33.730, 5.836, 15.493
-181.587, 33.535, 5.850, 15.526
-181.586, 33.340, 5.862, 15.559
-181.586, 33.144, 5.870, 15.592
-181.585, 32.949, 5.878, 15.625
-181.584, 32.753, 5.885, 15.658
-181.583, 32.556, 5.892, 15.691
-181.583, 32.360, 5.901, 15.724
-181.582, 32.163, 5.913, 15.757
-181.581, 31.965, 5.927, 15.790
-181.580, 31.767, 5.944, 15.823
-181.580, 31.569, 5.965, 15.856
-181.579, 31.369, 5.989, 15.889
-181.578, 31.169, 6.015, 15.922
-181.577, 30.967, 6.043, 15.955
-181.577, 30.765, 6.072, 15.988
-181.576, 30.562, 6.101, 16.021
-181.575, 30.357, 6.130, 16.054
-181.574, 30.152, 6.157, 16.087
-181.574, 29.946, 6.181, 16.120
-181.573, 29.740, 6.203, 16.153
-181.572, 29.532, 6.223, 16.186
-181.571, 29.324, 6.240, 16.219
-181.570, 29.116, 6.256, 16.252
-181.570, 28.907, 6.270, 16.285
-181.569, 28.698, 6.283, 16.318
-181.568, 28.488, 6.296, 16.351
-181.567, 28.278, 6.310, 16.384
-181.566, 28.067, 6.325, 16.417
-181.566, 27.856, 6.342, 16.450
-181.565, 27.644, 6.361, 16.483
-181.564, 27.431, 6.382, 16.516
-181.563, 27.218, 6.405, 16.549
-181.563, 27.004, 6.430, 16.582
-181.562, 26.788, 6.456, 16.615
-181.561, 26.572, 6.483, 16.648
-181.560, 26.356, 6.510, 16.681
-181.559, 26.138, 6.537, 16.714
-181.559, 25.919, 6.562, 16.747
-181.558, 25.700, 6.586, 16.780
-181.557, 25.479, 6.609, 16.813
-181.556, 25.259, 6.630, 16.846
-181.555, 25.037, 6.649, 16.879
-181.555, 24.815, 6.666, 16.912
-181.554, 24.592, 6.683, 16.945
-181.553, 24.369, 6.700, 16.978
-181.552, 24.145, 6.717, 17.011
-181.551, 23.921, 6.735, 17.044
-181.550, 23.696, 6.754, 17.077
-181.550, 23.470, 6.774, 17.110
-181.549, 23.244, 6.797, 17.143
-181.548, 23.017, 6.820, 17.176
-181.547, 22.789, 6.845, 17.209
-181.546, 22.560, 6.871, 17.242
-181.546, 22.330, 6.896, 17.275
-181.545, 22.099, 6.922, 17.308
-181.544, 21.868, 6.948, 17.341
-181.543, 21.635, 6.973, 17.374
-181.542, 21.402, 6.997, 17.407
-181.541, 21.169, 7.019, 17.440
-181.540, 20.934, 7.041, 17.473
-181.540, 20.699, 7.062, 17.506
-181.539, 20.463, 7.083, 17.539
-181.538, 20.226, 7.103, 17.572
-181.537, 19.989, 7.124, 17.605
-181.536, 19.751, 7.144, 17.638
-181.535, 19.512, 7.166, 17.671
-181.534, 19.273, 7.188, 17.704
-181.534, 19.032, 7.211, 17.737
-181.533, 18.791, 7.235, 17.770
-181.532, 18.550, 7.259, 17.803
-181.531, 18.307, 7.285, 17.836
-181.530, 18.063, 7.310, 17.869
-181.529, 17.819, 7.336, 17.902
-181.528, 17.574, 7.362, 17.935
-181.527, 17.328, 7.388, 17.968
-181.526, 17.081, 7.413, 18.001
-181.525, 16.833, 7.438, 18.034
-181.525, 16.584, 7.462, 18.067
-181.524, 16.335, 7.485, 18.100
-181.523, 16.085, 7.509, 18.133
-181.522, 15.834, 7.531, 18.166
-181.521, 15.583, 7.554, 18.199
-181.520, 15.330, 7.577, 18.232
-181.519, 15.077, 7.600, 18.265
-181.518, 14.823, 7.624, 18.298
-181.517, 14.568, 7.648, 18.331
-181.516, 14.313, 7.672, 18.364
-181.515, 14.056, 7.697, 18.397
-181.514, 13.799, 7.722, 18.430
-181.513, 13.541, 7.748, 18.463
-181.512, 13.282, 7.774, 18.496
-181.511, 13.022, 7.800, 18.529
-181.510, 12.762, 7.826, 18.562
-181.509, 12.500, 7.852, 18.595
-181.508, 12.238, 7.879, 18.628
-181.507, 11.975, 7.905, 18.661
-181.506, 11.710, 7.931, 18.694
-181.505, 11.445, 7.956, 18.727
-181.504, 11.180, 7.982, 18.760
-181.503, 10.913, 8.008, 18.793
-181.502, 10.645, 8.033, 18.826
-181.501, 10.377, 8.059, 18.859
-181.500, 10.108, 8.085, 18.892
-181.499, 9.837, 8.110, 18.925
-181.498, 9.566, 8.136, 18.958
-181.497, 9.295, 8.162, 18.991
-181.496, 9.022, 8.189, 19.024
-181.495, 8.748, 8.216, 19.057
-181.494, 8.474, 8.243, 19.090
-181.493, 8.198, 8.270, 19.123
-181.492, 7.922, 8.297, 19.156
-181.491, 7.645, 8.324, 19.189
-181.490, 7.366, 8.352, 19.222
-181.489, 7.087, 8.380, 19.255
-181.488, 6.807, 8.407, 19.288
-181.487, 6.526, 8.435, 19.321
-181.486, 6.244, 8.462, 19.354
-181.485, 5.962, 8.490, 19.387
-181.483, 5.678, 8.518, 19.420
-181.482, 5.393, 8.545, 19.453
-181.481, 5.108, 8.573, 19.486
-181.480, 4.821, 8.600, 19.519
-181.479, 4.534, 8.628, 19.552
-181.478, 4.246, 8.656, 19.585
-181.477, 3.956, 8.684, 19.618
-181.476, 3.666, 8.712, 19.651
-181.474, 3.375, 8.741, 19.684
-181.473, 3.083, 8.769, 19.717
-181.472, 2.790, 8.798, 19.750
-181.471, 2.496, 8.827, 19.783
-181.470, 2.201, 8.856, 19.816
-181.469, 1.905, 8.885, 19.849
-181.467, 1.608, 8.914, 19.882
-181.466, 1.310, 8.943, 19.915
-181.465, 1.012, 8.972, 19.948
-181.464, 0.712, 9.002, 19.981
-181.463, 0.411, 9.031, 20.014
-181.461, 0.109, 9.060, 20.047
-181.460, -0.194, 9.090, 20.080
-181.459, -0.497, 9.120, 20.113
-181.458, -0.802, 9.149, 20.146
-181.457, -1.108, 9.179, 20.179
-181.455, -1.415, 9.209, 20.212
-181.454, -1.722, 9.239, 20.245
-181.453, -2.031, 9.269, 20.278
-181.452, -2.341, 9.299, 20.311
-181.450, -2.651, 9.330, 20.344
-181.449, -2.963, 9.360, 20.377
-181.448, -3.276, 9.391, 20.410
-181.446, -3.590, 9.421, 20.443
-181.445, -3.905, 9.452, 20.476
-181.444, -4.220, 9.483, 20.509
-181.442, -4.537, 9.514, 20.542
-181.441, -4.855, 9.546, 20.575
-181.440, -5.174, 9.577, 20.608
-181.438, -5.494, 9.608, 20.641
-181.437, -5.815, 9.640, 20.674
-181.436, -6.137, 9.671, 20.707
-181.434, -6.461, 9.703, 20.740
-181.433, -6.785, 9.735, 20.773
-181.432, -7.110, 9.766, 20.806
-181.430, -7.437, 9.798, 20.839
-181.429, -7.764, 9.830, 20.872
-181.427, -8.092, 9.862, 20.905
-181.426, -8.422, 9.895, 20.938
-181.425, -8.753, 9.927, 20.971
-181.423, -9.084, 9.959, 21.004
-181.422, -9.417, 9.992, 21.037
-181.420, -9.751, 10.025, 21.070
-181.419, -10.086, 10.057, 21.103
-181.417, -10.422, 10.090, 21.136
-181.416, -10.759, 10.123, 21.169
-181.414, -11.098, 10.157, 21.202
-181.413, -11.437, 10.190, 21.235
-181.411, -11.777, 10.223, 21.268
-181.410, -12.119, 10.257, 21.301
-181.408, -12.462, 10.291, 21.334
-181.407, -12.806, 10.324, 21.367
-181.405, -13.151, 10.358, 21.400
-181.404, -13.497, 10.392, 21.433
-181.402, -13.844, 10.426, 21.466
-181.401, -14.193, 10.460, 21.499
-181.399, -14.542, 10.495, 21.532
-181.398, -14.893, 10.529, 21.565
-181.396, -15.245, 10.563, 21.598
-181.394, -15.598, 10.598, 21.631
-181.393, -15.952, 10.633, 21.664
-181.391, -16.307, 10.667, 21.697
-181.390, -16.664, 10.702, 21.730
-181.388, -17.021, 10.737, 21.763
-181.386, -17.380, 10.773, 21.796
-181.385, -17.740, 10.808, 21.829
-181.383, -18.101, 10.843, 21.862
-181.381, -18.463, 10.879, 21.895
-181.380, -18.827, 10.915, 21.928
-181.378, -19.192, 10.951, 21.961
-181.376, -19.558, 10.987, 21.994
-181.375, -19.925, 11.023, 22.027
-181.373, -20.293, 11.059, 22.060
-181.371, -20.663, 11.095, 22.093
-181.369, -21.033, 11.132, 22.126
-181.368, -21.405, 11.168, 22.159
-181.366, -21.779, 11.205, 22.192
-181.364, -22.153, 11.242, 22.225
-181.362, -22.529, 11.278, 22.258
-181.361, -22.906, 11.315, 22.291
-181.359, -23.284, 11.352, 22.324
-181.357, -23.663, 11.390, 22.357
-181.355, -24.044, 11.427, 22.390
-181.353, -24.426, 11.465, 22.423
-181.351, -24.809, 11.502, 22.456
-181.349, -25.193, 11.540, 22.489
-181.348, -25.579, 11.578, 22.522
-181.346, -25.966, 11.617, 22.555
-181.344, -26.354, 11.655, 22.588
-181.342, -26.743, 11.694, 22.621
-181.340, -27.134, 11.732, 22.654
-181.338, -27.526, 11.771, 22.687
-181.336, -27.919, 11.810, 22.720
-181.334, -28.314, 11.849, 22.753
-181.332, -28.710, 11.889, 22.786
-181.330, -29.107, 11.928, 22.819
-181.328, -29.506, 11.967, 22.852
-181.326, -29.906, 12.007, 22.885
-181.324, -30.307, 12.046, 22.918
-181.322, -30.710, 12.086, 22.951
-181.320, -31.114, 12.126, 22.984
-181.318, -31.519, 12.166, 23.017
-181.316, -31.925, 12.206, 23.050
