6.099999999999999867e-01, 3.803768060574276078e+00
6.199999999999999956e-01, 3.873300238490327452e+00
6.300000000000000044e-01, 3.943026023892490795e+00
6.400000000000000133e-01, 4.012943231630672791e+00
6.500000000000000222e-01, 4.083049713429566907e+00
6.600000000000000311e-01, 4.153343357000627734e+00
6.700000000000000400e-01, 4.223822085183954300e+00
6.800000000000000488e-01, 4.294483855118792270e+00
6.900000000000000577e-01, 4.365326657441447544e+00
7.000000000000000666e-01, 4.436348515509443757e+00
7.099999999999999645e-01, 4.507547484650840985e+00
7.199999999999999734e-01, 4.578921651437661389e+00
7.299999999999999822e-01, 4.650469132982443021e+00
7.399999999999999911e-01, 4.722188076256979450e+00
7.500000000000000000e-01, 4.794076657432349009e+00
7.600000000000000089e-01, 4.866133081239388147e+00
7.700000000000000178e-01, 4.938355580348796181e+00
7.800000000000000266e-01, 5.010742414770106734e+00
7.900000000000000355e-01, 5.083291871268785123e+00
8.000000000000000444e-01, 5.156002262800760683e+00
8.100000000000000533e-01, 5.228871927963720800e+00
8.200000000000000622e-01, 5.301899230464536927e+00
8.300000000000000711e-01, 5.375082558602214178e+00
8.399999999999999689e-01, 5.448420324765783640e+00
8.499999999999999778e-01, 5.521910964946588507e+00
8.599999999999999867e-01, 5.595552938264433784e+00
8.699999999999999956e-01, 5.669344726507097754e+00
8.800000000000000044e-01, 5.743284833682721136e+00
8.900000000000000133e-01, 5.817371785584611210e+00
9.000000000000000222e-01, 5.891604129368027465e+00
9.100000000000000311e-01, 5.965980433138514449e+00
9.200000000000000400e-01, 6.040499285551391928e+00
9.300000000000000488e-01, 6.115159295422001762e+00
9.400000000000000577e-01, 6.189959091346354469e+00
9.500000000000000666e-01, 6.264897321331806879e+00
9.599999999999999645e-01, 6.339972652437442235e+00
9.699999999999999734e-01, 6.415183770423817045e+00
9.799999999999999822e-01, 6.490529379411769995e+00
9.899999999999999911e-01, 6.566008201549982992e+00
1.000000000000000000e+00, 6.641618976691015419e+00
1.010000000000000009e+00, 6.717360462075529171e+00
1.020000000000000018e+00, 6.793231432024438909e+00
1.030000000000000027e+00, 6.869230677638734406e+00
1.040000000000000036e+00, 6.945357006506728936e+00
1.050000000000000044e+00, 7.021609242418493935e+00
1.060000000000000053e+00, 7.097986225087261403e+00
1.070000000000000062e+00, 7.174486809877565818e+00
1.080000000000000071e+00, 7.251109867539923926e+00
1.090000000000000080e+00, 7.327854283951848124e+00
1.100000000000000089e+00, 7.404718959864995398e+00
1.110000000000000098e+00, 7.481702810658269698e+00
1.120000000000000107e+00, 7.558804766096693051e+00
1.130000000000000115e+00, 7.636023770095878405e+00
1.140000000000000124e+00, 7.713358780491928357e+00
1.150000000000000133e+00, 7.790808768816607000e+00
1.159999999999999920e+00, 7.868372720077622340e+00
1.169999999999999929e+00, 7.946049632543872754e+00
1.179999999999999938e+00, 8.023838517535516246e+00
1.189999999999999947e+00, 8.101738399218714193e+00
1.199999999999999956e+00, 8.179748314404925225e+00
1.209999999999999964e+00, 8.257867312354614242e+00
1.219999999999999973e+00, 8.336094454585248670e+00
1.229999999999999982e+00, 8.414428814683468261e+00
1.239999999999999991e+00, 8.492869478121301441e+00
1.250000000000000000e+00, 8.571415542076330496e+00
1.260000000000000009e+00, 8.650066115255677701e+00
1.270000000000000018e+00, 8.728820317723720024e+00
1.280000000000000027e+00, 8.807677280733429370e+00
1.290000000000000036e+00, 8.886636146561237126e+00
1.300000000000000044e+00, 8.965696068345325287e+00
1.310000000000000053e+00, 9.044856209927255364e+00
1.320000000000000062e+00, 9.124115745696848023e+00
1.330000000000000071e+00, 9.203473860440222865e+00
1.340000000000000080e+00, 9.282929749190918400e+00
1.350000000000000089e+00, 9.362482617084003422e+00
1.360000000000000098e+00, 9.442131679213121132e+00
1.370000000000000107e+00, 9.521876160490361229e+00
1.380000000000000115e+00, 9.601715295508913783e+00
1.390000000000000124e+00, 9.681648328408417825e+00
1.400000000000000133e+00, 9.761674512742938958e+00
1.409999999999999920e+00, 9.841793111351519130e+00
1.419999999999999929e+00, 9.922003396231213301e+00
1.429999999999999938e+00, 1.000230464841257216e+01
1.439999999999999947e+00, 1.008269615783749451e+01
1.449999999999999956e+00, 1.016317722323940487e+01
1.459999999999999964e+00, 1.024374715202567643e+01
1.469999999999999973e+00, 1.032440526016227622e+01
1.479999999999999982e+00, 1.040515087206054190e+01
1.489999999999999991e+00, 1.048598332046607418e+01
1.500000000000000000e+00, 1.056690194634966495e+01
1.510000000000000009e+00, 1.064790609880022743e+01
1.520000000000000018e+00, 1.072899513491967660e+01
1.530000000000000027e+00, 1.081016841971971942e+01
1.540000000000000036e+00, 1.089142532602049229e+01
1.550000000000000044e+00, 1.097276523435102646e+01
1.560000000000000053e+00, 1.105418753285147915e+01
1.570000000000000062e+00, 1.113569161717710188e+01
1.580000000000000071e+00, 1.121727689040389286e+01
1.590000000000000080e+00, 1.129894276293590849e+01
1.600000000000000089e+00, 1.138068865241418948e+01
1.610000000000000098e+00, 1.146251398362726270e+01
1.620000000000000107e+00, 1.154441818842318490e+01
1.630000000000000115e+00, 1.162640070562309802e+01
1.640000000000000124e+00, 1.170846098093625365e+01
1.650000000000000133e+00, 1.179059846687647983e+01
1.660000000000000142e+00, 1.187281262268005833e+01
1.669999999999999929e+00, 1.195510291422497318e+01
1.679999999999999938e+00, 1.203746881395151647e+01
1.689999999999999947e+00, 1.211990980078420321e+01
1.699999999999999956e+00, 1.220242536005497769e+01
1.709999999999999964e+00, 1.228501498342768272e+01
1.719999999999999973e+00, 1.236767816882375826e+01
1.729999999999999982e+00, 1.245041442034915313e+01
1.739999999999999991e+00, 1.253322324822241285e+01
1.750000000000000000e+00, 1.261610416870392548e+01
1.760000000000000009e+00, 1.269905670402630271e+01
1.770000000000000018e+00, 1.278208038232585864e+01
1.780000000000000027e+00, 1.286517473757518637e+01
1.790000000000000036e+00, 1.294833930951678624e+01
1.800000000000000044e+00, 1.303157364359774029e+01
1.810000000000000053e+00, 1.311487729090540100e+01
1.820000000000000062e+00, 1.319824980810407844e+01
1.830000000000000071e+00, 1.328169075737270433e+01
1.840000000000000080e+00, 1.336519970634345711e+01
1.850000000000000089e+00, 1.344877622804131434e+01
1.860000000000000098e+00, 1.353241990082453583e+01
1.870000000000000107e+00, 1.361613030832603854e+01
1.880000000000000115e+00, 1.369990703939565435e+01
1.890000000000000124e+00, 1.378374968804325640e+01
1.900000000000000133e+00, 1.386765785338272927e+01
1.910000000000000142e+00, 1.395163113957677048e+01
1.919999999999999929e+00, 1.403566915578250196e+01
1.929999999999999938e+00, 1.411977151609789161e+01
1.939999999999999947e+00, 1.420393783950894218e+01
1.949999999999999956e+00, 1.428816774983765647e+01
1.959999999999999964e+00, 1.437246087569075570e+01
1.969999999999999973e+00, 1.445681685040913145e+01
1.979999999999999982e+00, 1.454123531201802422e+01
1.989999999999999991e+00, 1.462571590317790715e+01
2.000000000000000000e+00, 1.471025827113607853e+01
2.010000000000000231e+00, 1.479486206767892220e+01
2.020000000000000018e+00, 1.487952694908484652e+01
2.030000000000000249e+00, 1.496425257607788595e+01
2.040000000000000036e+00, 1.504903861378193497e+01
2.049999999999999822e+00, 1.513388473167562687e+01
2.060000000000000053e+00, 1.521879060354783419e+01
2.069999999999999840e+00, 1.530375590745376790e+01
2.080000000000000071e+00, 1.538878032567168930e+01
2.089999999999999858e+00, 1.547386354466020464e+01
2.100000000000000089e+00, 1.555900525501613529e+01
2.109999999999999876e+00, 1.564420515143295631e+01
2.120000000000000107e+00, 1.572946293265979278e+01
2.129999999999999893e+00, 1.581477830146096331e+01
2.140000000000000124e+00, 1.590015096457605992e+01
2.149999999999999911e+00, 1.598558063268054852e+01
2.160000000000000142e+00, 1.607106702034690215e+01
2.169999999999999929e+00, 1.615660984600622996e+01
2.180000000000000160e+00, 1.624220883191041054e+01
2.189999999999999947e+00, 1.632786370409471388e+01
2.200000000000000178e+00, 1.641357419234091353e+01
2.209999999999999964e+00, 1.649934003014086414e+01
2.220000000000000195e+00, 1.658516095466054807e+01
2.229999999999999982e+00, 1.667103670670458015e+01
2.240000000000000213e+00, 1.675696703068116022e+01
2.250000000000000000e+00, 1.684295167456747677e+01
2.260000000000000231e+00, 1.692899038987552629e+01
2.270000000000000018e+00, 1.701508293161838381e+01
2.280000000000000249e+00, 1.710122905827687489e+01
2.290000000000000036e+00, 1.718742853176666685e+01
2.300000000000000266e+00, 1.727368111740577206e+01
2.310000000000000053e+00, 1.735998658388243854e+01
2.319999999999999840e+00, 1.744634470322344200e+01
2.330000000000000071e+00, 1.753275525076276153e+01
2.339999999999999858e+00, 1.761921800511063552e+01
2.350000000000000089e+00, 1.770573274812298692e+01
2.359999999999999876e+00, 1.779229926487122881e+01
2.370000000000000107e+00, 1.787891734361240736e+01
2.379999999999999893e+00, 1.796558677575973206e+01
2.390000000000000124e+00, 1.805230735585342217e+01
2.399999999999999911e+00, 1.813907888153192260e+01
2.410000000000000142e+00, 1.822590115350344675e+01
2.419999999999999929e+00, 1.831277397551786024e+01
2.430000000000000160e+00, 1.839969715433887387e+01
2.439999999999999947e+00, 1.848667049971659182e+01
2.450000000000000178e+00, 1.857369382436033689e+01
2.459999999999999964e+00, 1.866076694391182755e+01
2.470000000000000195e+00, 1.874788967691863562e+01
2.479999999999999982e+00, 1.883506184480795298e+01
2.490000000000000213e+00, 1.892228327186066750e+01
2.500000000000000000e+00, 1.900955378518571592e+01
2.510000000000000231e+00, 1.909687321469473886e+01
2.520000000000000018e+00, 1.918424139307700926e+01
2.530000000000000249e+00, 1.927165815577465935e+01
2.540000000000000036e+00, 1.935912334095815268e+01
2.550000000000000266e+00, 1.944663678950205821e+01
2.560000000000000053e+00, 1.953419834496108010e+01
2.569999999999999840e+00, 1.962180785354633983e+01
2.580000000000000071e+00, 1.970946516410194604e+01
2.589999999999999858e+00, 1.979717012808178467e+01
2.600000000000000089e+00, 1.988492259952658614e+01
2.609999999999999876e+00, 1.997272243504123779e+01
2.620000000000000107e+00, 2.006056949377232712e+01
2.629999999999999893e+00, 2.014846363738594093e+01
2.640000000000000124e+00, 2.023640473004569529e+01
2.649999999999999911e+00, 2.032439263839100008e+01
2.660000000000000142e+00, 2.041242723151554372e+01
2.669999999999999929e+00, 2.050050838094603378e+01
2.680000000000000160e+00, 2.058863596062112222e+01
2.689999999999999947e+00, 2.067680984687057943e+01
2.700000000000000178e+00, 2.076502991839468493e+01
2.709999999999999964e+00, 2.085329605624381344e+01
2.720000000000000195e+00, 2.094160814379824487e+01
2.729999999999999982e+00, 2.102996606674818736e+01
2.740000000000000213e+00, 2.111836971307399580e+01
2.750000000000000000e+00, 2.120681897302658925e+01
2.760000000000000231e+00, 2.129531373910809222e+01
2.770000000000000018e+00, 2.138385390605263581e+01
2.780000000000000249e+00, 2.147243937080738263e+01
2.790000000000000036e+00, 2.156107003251372944e+01
2.800000000000000266e+00, 2.164974579248870867e+01
2.810000000000000053e+00, 2.173846655420655694e+01
2.819999999999999840e+00, 2.182723222328048962e+01
2.830000000000000071e+00, 2.191604270744464245e+01
2.839999999999999858e+00, 2.200489791653619065e+01
2.850000000000000089e+00, 2.209379776247765648e+01
2.859999999999999876e+00, 2.218274215925937654e+01
2.870000000000000107e+00, 2.227173102292214679e+01
2.879999999999999893e+00, 2.236076427154004520e+01
2.890000000000000124e+00, 2.244984182520340354e+01
2.899999999999999911e+00, 2.253896360600195337e+01
2.910000000000000142e+00, 2.262812953800813887e+01
2.919999999999999929e+00, 2.271733954726058258e+01
2.930000000000000160e+00, 2.280659356174771091e+01
2.939999999999999947e+00, 2.289589151139153600e+01
2.950000000000000178e+00, 2.298523332803159747e+01
2.959999999999999964e+00, 2.307461894540904623e+01
2.970000000000000195e+00, 2.316404829915088825e+01
2.979999999999999982e+00, 2.325352132675436678e+01
2.990000000000000213e+00, 2.334303796757149740e+01
3.000000000000000000e+00, 2.343259816279374519e+01
3.010000000000000231e+00, 2.352220185543684750e+01
3.020000000000000018e+00, 2.361184899032577889e+01
3.030000000000000249e+00, 2.370153951407983683e+01
3.040000000000000036e+00, 2.379127337509789442e+01
3.050000000000000266e+00, 2.388105052354377023e+01
3.060000000000000053e+00, 2.397087091133172621e+01
3.070000000000000284e+00, 2.406073449211211823e+01
3.080000000000000071e+00, 2.415064122125716040e+01
3.089999999999999858e+00, 2.424059105584682072e+01
3.100000000000000089e+00, 2.433058395465485191e+01
3.109999999999999876e+00, 2.442061987813493573e+01
3.120000000000000107e+00, 2.451069878840696958e+01
3.129999999999999893e+00, 2.460082064924345957e+01
3.140000000000000124e+00, 2.469098542605603086e+01
3.149999999999999911e+00, 2.478119308588208369e+01
3.160000000000000142e+00, 2.487144359737154176e+01
3.169999999999999929e+00, 2.496173693077372491e+01
3.180000000000000160e+00, 2.505207305792434624e+01
3.189999999999999947e+00, 2.514245195223261220e+01
3.200000000000000178e+00, 2.523287358866843633e+01
3.209999999999999964e+00, 2.532333794374977387e+01
3.220000000000000195e+00, 2.541384499553006293e+01
3.229999999999999982e+00, 2.550439472358575799e+01
3.240000000000000213e+00, 2.559498710900400198e+01
3.250000000000000000e+00, 2.568562213437037656e+01
3.260000000000000231e+00, 2.577629978375677311e+01
3.270000000000000018e+00, 2.586702004270935973e+01
3.280000000000000249e+00, 2.595778289823666185e+01
3.290000000000000036e+00, 2.604858833879772817e+01
3.300000000000000266e+00, 2.613943635429041379e+01
3.310000000000000053e+00, 2.623032693603974508e+01
3.320000000000000284e+00, 2.632126007678640178e+01
3.330000000000000071e+00, 2.641223577067528083e+01
3.339999999999999858e+00, 2.650325401324416319e+01
3.350000000000000089e+00, 2.659431480141247661e+01
3.359999999999999876e+00, 2.668541813347014013e+01
3.370000000000000107e+00, 2.677656400906652578e+01
3.379999999999999893e+00, 2.686775242919948781e+01
3.390000000000000124e+00, 2.695898339620448780e+01
3.399999999999999911e+00, 2.705025691374382646e+01
3.410000000000000142e+00, 2.714157298679593922e+01
3.419999999999999929e+00, 2.723293162164479853e+01
3.430000000000000160e+00, 2.732433282586939782e+01
3.439999999999999947e+00, 2.741577660833331365e+01
3.450000000000000178e+00, 2.750726297917436014e+01
3.459999999999999964e+00, 2.759879194979433237e+01
3.470000000000000195e+00, 2.769036353284882068e+01
3.479999999999999982e+00, 2.778197774223711747e+01
3.490000000000000213e+00, 2.787363459309219849e+01
3.500000000000000000e+00, 2.796533410177078594e+01
3.510000000000000231e+00, 2.805707628584350033e+01
3.520000000000000018e+00, 2.814886116408507988e+01
3.530000000000000249e+00, 2.824068875646467802e+01
3.540000000000000036e+00, 2.833255908413624979e+01
3.550000000000000266e+00, 2.842447216942900212e+01
3.560000000000000053e+00, 2.851642803583792585e+01
3.570000000000000284e+00, 2.860842670801439880e+01
3.580000000000000071e+00, 2.870046821175687057e+01
3.589999999999999858e+00, 2.879255257400161838e+01
3.600000000000000089e+00, 2.888467982281355972e+01
3.609999999999999876e+00, 2.897684998737716455e+01
3.620000000000000107e+00, 2.906906309798742072e+01
3.629999999999999893e+00, 2.916131918604086337e+01
3.640000000000000124e+00, 2.925361828402670028e+01
3.649999999999999911e+00, 2.934596042551797979e+01
3.660000000000000142e+00, 2.943834564516284047e+01
3.669999999999999929e+00, 2.953077397867582121e+01
3.680000000000000160e+00, 2.962324546282925297e+01
3.689999999999999947e+00, 2.971576013544469319e+01
3.700000000000000178e+00, 2.980831803538445257e+01
3.709999999999999964e+00, 2.990091920254316804e+01
3.720000000000000195e+00, 2.999356367783943966e+01
3.729999999999999982e+00, 3.008625150320754571e+01
3.740000000000000213e+00, 3.017898272158921458e+01
3.750000000000000000e+00, 3.027175737692544999e+01
3.760000000000000231e+00, 3.036457551414843081e+01
3.770000000000000018e+00, 3.045743717917346771e+01
3.780000000000000249e+00, 3.055034241889102020e+01
3.790000000000000036e+00, 3.064329128115876699e+01
3.800000000000000266e+00, 3.073628381479375804e+01
3.810000000000000053e+00, 3.082932006956459858e+01
3.820000000000000284e+00, 3.092240009618370422e+01
3.830000000000000071e+00, 3.101552394629962350e+01
3.839999999999999858e+00, 3.110869167248939959e+01
3.850000000000000089e+00, 3.120190332825100299e+01
3.859999999999999876e+00, 3.129515896799581398e+01
3.870000000000000107e+00, 3.138845864704116195e+01
3.879999999999999893e+00, 3.148180242160292153e+01
3.890000000000000124e+00, 3.157519034878816555e+01
3.899999999999999911e+00, 3.166862248658786072e+01
3.910000000000000142e+00, 3.176209889386964136e+01
3.919999999999999929e+00, 3.185561963037061162e+01
3.930000000000000160e+00, 3.194918475669021163e+01
3.939999999999999947e+00, 3.204279433428313695e+01
3.950000000000000178e+00, 3.213644842545230773e+01
3.959999999999999964e+00, 3.223014709334189831e+01
3.970000000000000195e+00, 3.232389040193039165e+01
3.979999999999999982e+00, 3.241767841602371902e+01
3.990000000000000213e+00, 3.251151120124843175e+01
4.000000000000000000e+00, 3.260538882404491545e+01
4.009999999999999787e+00, 3.269931135166067548e+01
4.020000000000000462e+00, 3.279327885214364358e+01
4.030000000000000249e+00, 3.288729139433556270e+01
4.040000000000000036e+00, 3.298134904786539323e+01
4.049999999999999822e+00, 3.307545188314279727e+01
4.060000000000000497e+00, 3.316959997135162297e+01
4.070000000000000284e+00, 3.326379338444349543e+01
4.080000000000000071e+00, 3.335803219513140760e+01
4.089999999999999858e+00, 3.345231647688336807e+01
4.099999999999999645e+00, 3.354664630391611269e+01
4.110000000000000320e+00, 3.364102175118883764e+01
4.120000000000000107e+00, 3.373544289439700350e+01
4.129999999999999893e+00, 3.382990980996614638e+01
4.139999999999999680e+00, 3.392442257504577441e+01
4.150000000000000355e+00, 3.401898126750327833e+01
4.160000000000000142e+00, 3.411358596591789905e+01
4.169999999999999929e+00, 3.420823674957474481e+01
4.179999999999999716e+00, 3.430293369845882978e+01
4.190000000000000391e+00, 3.439767689324916944e+01
4.200000000000000178e+00, 3.449246641531291857e+01
4.209999999999999964e+00, 3.458730234669954484e+01
4.219999999999999751e+00, 3.468218477013505208e+01
4.230000000000000426e+00, 3.477711376901623908e+01
4.240000000000000213e+00, 3.487208942740499396e+01
4.250000000000000000e+00, 3.496711183002263823e+01
4.259999999999999787e+00, 3.506218106224431352e+01
4.270000000000000462e+00, 3.515729721009338249e+01
4.280000000000000249e+00, 3.525246036023591500e+01
4.290000000000000036e+00, 3.534767059997516014e+01
4.299999999999999822e+00, 3.544292801724611053e+01
4.310000000000000497e+00, 3.553823270061005957e+01
4.320000000000000284e+00, 3.563358473924921554e+01
4.330000000000000071e+00, 3.572898422296136545e+01
4.339999999999999858e+00, 3.582443124215456010e+01
4.350000000000000533e+00, 3.591992588784183482e+01
4.360000000000000320e+00, 3.601546825163597987e+01
4.370000000000000107e+00, 3.611105842574433922e+01
4.379999999999999893e+00, 3.620669650296365205e+01
4.389999999999999680e+00, 3.630238257667491553e+01
4.400000000000000355e+00, 3.639811674083831150e+01
4.410000000000000142e+00, 3.649389908998813326e+01
4.419999999999999929e+00, 3.658972971922777617e+01
4.429999999999999716e+00, 3.668560872422474972e+01
4.440000000000000391e+00, 3.678153620120573208e+01
4.450000000000000178e+00, 3.687751224695164609e+01
4.459999999999999964e+00, 3.697353695879278490e+01
4.469999999999999751e+00, 3.706961043460397320e+01
4.480000000000000426e+00, 3.716573277279972842e+01
4.490000000000000213e+00, 3.726190407232950719e+01
4.500000000000000000e+00, 3.735812443267295180e+01
4.509999999999999787e+00, 3.745439395383516512e+01
4.520000000000000462e+00, 3.755071273634204232e+01
4.530000000000000249e+00, 3.764708088123562391e+01
4.540000000000000036e+00, 3.774349849006947011e+01
4.549999999999999822e+00, 3.783996566490408497e+01
4.560000000000000497e+00, 3.793648250830235469e+01
4.570000000000000284e+00, 3.803304912332504983e+01
4.580000000000000071e+00, 3.812966561352630634e+01
4.589999999999999858e+00, 3.822633208294919172e+01
4.600000000000000533e+00, 3.832304863612125700e+01
4.610000000000000320e+00, 3.841981537805016700e+01
4.620000000000000107e+00, 3.851663241421931616e+01
4.629999999999999893e+00, 3.861349985058348722e+01
4.639999999999999680e+00, 3.871041779356456658e+01
4.650000000000000355e+00, 3.880738635004724557e+01
4.660000000000000142e+00, 3.890440562737479269e+01
4.669999999999999929e+00, 3.900147573334483297e+01
4.679999999999999716e+00, 3.909859677620514873e+01
4.690000000000000391e+00, 3.919576886464952992e+01
4.700000000000000178e+00, 3.929299210781365304e+01
4.709999999999999964e+00, 3.939026661527095996e+01
4.719999999999999751e+00, 3.948759249702860075e+01
4.730000000000000426e+00, 3.958496986352337643e+01
4.740000000000000213e+00, 3.968239882561773868e+01
4.750000000000000000e+00, 3.977987949459577521e+01
4.759999999999999787e+00, 3.987741198215928051e+01
4.770000000000000462e+00, 3.997499640042379099e+01
4.780000000000000249e+00, 4.007263286191469831e+01
4.790000000000000036e+00, 4.017032147956335564e+01
4.799999999999999822e+00, 4.026806236670323358e+01
4.810000000000000497e+00, 4.036585563706609037e+01
4.820000000000000284e+00, 4.046370140477817756e+01
4.830000000000000071e+00, 4.056159978435644575e+01
4.839999999999999858e+00, 4.065955089070482131e+01
4.850000000000000533e+00, 4.075755483911046184e+01
4.860000000000000320e+00, 4.085561174524008266e+01
4.870000000000000107e+00, 4.095372172513626907e+01
4.879999999999999893e+00, 4.105188489521383843e+01
4.889999999999999680e+00, 4.115010137225620213e+01
4.900000000000000355e+00, 4.124837127341180576e+01
4.910000000000000142e+00, 4.134669471619051961e+01
4.919999999999999929e+00, 4.144507181846011434e+01
4.929999999999999716e+00, 4.154350269844273669e+01
4.940000000000000391e+00, 4.164198747471141360e+01
4.950000000000000178e+00, 4.174052626618657058e+01
4.959999999999999964e+00, 4.183911919213258557e+01
4.969999999999999751e+00, 4.193776637215437830e+01
4.980000000000000426e+00, 4.203646792619397843e+01
4.990000000000000213e+00, 4.213522397452717172e+01
5.000000000000000000e+00, 4.223403463776013922e+01
5.009999999999999787e+00, 4.233290003682613190e+01
5.020000000000000462e+00, 4.243182029102763408e+01
5.030000000000000249e+00, 4.253079551870007435e+01
5.040000000000000036e+00, 4.262982583721878882e+01
5.049999999999999822e+00, 4.272891136300592763e+01
5.060000000000000497e+00, 4.282805221153730457e+01
5.070000000000000284e+00, 4.292724849734923254e+01
5.080000000000000071e+00, 4.302650033404528784e+01
5.089999999999999858e+00, 4.312580783430303910e+01
5.100000000000000533e+00, 4.322517110988073341e+01
5.110000000000000320e+00, 4.332459027162392573e+01
5.120000000000000107e+00, 4.342406542947207981e+01
5.129999999999999893e+00, 4.352359669246511942e+01
5.139999999999999680e+00, 4.362318416874990845e+01
5.150000000000000355e+00, 4.372282796558674534e+01
5.160000000000000142e+00, 4.382252818935576499e+01
5.169999999999999929e+00, 4.392228494556329821e+01
5.179999999999999716e+00, 4.402209833884821677e+01
5.190000000000000391e+00, 4.412196847298821467e+01
5.200000000000000178e+00, 4.422189545090605378e+01
5.209999999999999964e+00, 4.432187937467576688e+01
5.219999999999999751e+00, 4.442192034552880386e+01
5.230000000000000426e+00, 4.452201846386014950e+01
5.240000000000000213e+00, 4.462217382923441278e+01
5.250000000000000000e+00, 4.472238654039183814e+01
5.259999999999999787e+00, 4.482265669525430241e+01
5.270000000000000462e+00, 4.492298439093126206e+01
5.280000000000000249e+00, 4.502336972372566493e+01
5.290000000000000036e+00, 4.512381278913981220e+01
5.299999999999999822e+00, 4.522431368188117773e+01
5.310000000000000497e+00, 4.532487249586819900e+01
5.320000000000000284e+00, 4.542548932423601116e+01
5.330000000000000071e+00, 4.552616425934217403e+01
5.339999999999999858e+00, 4.562689739277229961e+01
5.350000000000000533e+00, 4.572768881534570795e+01
5.360000000000000320e+00, 4.582853861712099075e+01
5.370000000000000107e+00, 4.592944688740156778e+01
5.379999999999999893e+00, 4.603041371474117938e+01
5.389999999999999680e+00, 4.613143918694937184e+01
5.400000000000000355e+00, 4.623252339109690467e+01
5.410000000000000142e+00, 4.633366641352115778e+01
5.419999999999999929e+00, 4.643486833983146056e+01
5.429999999999999716e+00, 4.653612925491443519e+01
5.440000000000000391e+00, 4.663744924293924043e+01
5.450000000000000178e+00, 4.673882838736282963e+01
5.459999999999999964e+00, 4.684026677093515190e+01
5.469999999999999751e+00, 4.694176447570428934e+01
5.480000000000000426e+00, 4.704332158302162270e+01
5.490000000000000213e+00, 4.714493817354688332e+01
5.500000000000000000e+00, 4.724661432725323351e+01
5.509999999999999787e+00, 4.734835012343226168e+01
5.520000000000000462e+00, 4.745014564069897745e+01
5.530000000000000249e+00, 4.755200095699674989e+01
5.540000000000000036e+00, 4.765391614960221744e+01
5.549999999999999822e+00, 4.775589129513016218e+01
5.560000000000000497e+00, 4.785792646953834151e+01
5.570000000000000284e+00, 4.796002174813230567e+01
5.580000000000000071e+00, 4.806217720557014417e+01
5.589999999999999858e+00, 4.816439291586724636e+01
